|track_id|track_name|track_rating|track_url|lyrics|genre|artist_name|artist_id|album_name|album_id
0|39682680|My Body|91|https://www.musixmatch.com/lyrics/Young-the-Giant/My-Body?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| stop the train is ridin down to the station where you lived when we were school kids  hey the rails are caught now and i am falling down fools in a spiral round this town of steam  my body tells me no, but i won't quit 'cause i want more 'cause i want more  my body tells me no, but i won't quit 'cause i want more 'cause i want more  stop  the train is riding down to the station where i lived  when i was a cool kid hey is it my fault that the fallen embers burn down in a spiral  round your crown of thieves  my body tells me no, but i won't quit 'cause i want more 'cause i want more my body tells me no, but i won't quit 'cause i want more 'cause i want morre it rides me out of town  oh, it's my road, it's my road, it's my road it's my road, it's my road, it's my road and it's my war, it's my war, it's my war his eyes are open his eyes are open oh, cause i want more, i want more want more his eyes are open his eyes are open hey, hey, hey my body tells me no, but i won't quit 'cause i want more 'cause i want more my body tells me no, but i wont quit 'cause i want more 'cause i want more it rides out of town|Alternative|Young the Giant|13127264|Young the Giant|13127279
1|73437257|Just the Way You Are|89|https://www.musixmatch.com/lyrics/Bruno-Mars/Just-the-Way-You-Are?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| oh, her eyes, her eyes make the stars look like they're not shinin' her hair, her hair falls perfectly without her trying she's so beautiful and i tell her everyday  yeah, i know, i know when i compliment her she won't believe me and it's so; it's so sad to think that she don't see what i see but every time she asks me, do i look okay? i say  when i see your face there's not a thing that i would change 'cause you're amazing just the way you are  and when you smile the whole world stops and stares for a while 'cause, girl, you're amazing just the way you are yeah  her lips, her lips i could kiss them all day if she'd let me her laugh, her laugh she hates, but i think it's so sexy she's so beautiful and i tell her everyday  oh, you know, you know, you know i'd never ask you to change if perfect's what you're searching for then just stay the same so don't even bother asking if you look okay you know, i'll say  when i see your face there's not a thing that i would change 'cause you're amazing just the way you are  and when you smile the whole world stops and stares for a while 'cause, girl, you're amazing just the way you are  the way you are the way you are girl, you're amazing just the way you are  when i see your face there's not a thing that i would change 'cause you're amazing just the way you are  and when you smile the whole world stops and stares for a while 'cause, girl, you're amazing just the way you are yeah|Contemporary R&B|Bruno Mars|33492237|Doo-Wops & Hooligans|19648717
2|18470707|Rolling in the Deep|89|https://www.musixmatch.com/lyrics/Adele-3/Rolling-in-the-Deep?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| there's a fire starting in my heart reaching a fever pitch and it's bringing me out the dark finally, i can see you crystal clear go ahead and sell me out and i'll lay your ship bare  see how i'll leave with every piece of you don't underestimate the things that i will do there's a fire starting in my heart reaching a fever pitch and it's bring me out the dark  the scars of your love remind me of us they keep me thinking that we almost had it all the scars of your love, they leave me breathless i can't help feeling  we could have had it all you're gonna wish you never had met me rolling in the deep tears are gonna fall, rolling in the deep you had my heart inside of your hands you're gonna wish you never had met me and you played it to the beat tears are gonna fall, rolling in the deep  baby, i have no story to be told but i've heard one on you and i'm gonna make your head burn think of me in the depths of your despair make a home down there as mine sure won't be shared  you're gonna wish you never had met me the scars of your love remind me of us tears are gonna fall, rolling in the deep they keep me thinking that we almost had it all you're gonna wish you never had met me the scars of your love, they leave me breathless tears are gonna fall, rolling in the deep i can't help feeling  we could have had it all you're gonna wish you never had met me rolling in the deep tears are gonna fall, rolling in the deep you had my heart inside of your hands you're gonna wish you never had met me and you played it to the beat tears are gonna fall, rolling in the deep  could have had it all rolling in the deep you had my heart inside of your hands but you played it with a beating  throw your soul through every open door count your blessings to find what you look for turn my sorrow into treasured gold you'll pay me back in kind and reap just what you've sown  you're gonna wish you never had met me we could have had it all tears are gonna fall, rolling in the deep we could have had it all you're gonna wish you never had met me it all, it all, it all tears are gonna fall, rolling in the deep  we could have had it all you're gonna wish you never had met me rolling in the deep tears are gonna fall, rolling in the deep you had my heart inside of your hands you're gonna wish you never had met me and you played it to the beat tears are gonna fall, rolling in the deep  we could have had it all you're gonna wish you never had met me rolling in the deep tears are gonna fall, rolling in the deep you had my heart inside of your hands you're gonna wish you never had met me  but you played it you played it you played it you played it to the beat|Pop|Adele|346898|21|13853441
3|12964664|Christmas Lights|89|https://www.musixmatch.com/lyrics/Coldplay/Christmas-Lights?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| christmas night another fight tears we cried a flood got all kinds of poison in of poison in my blood  i took my feet to oxford street trying to right a wrong 'just walk away' those windows say but i can't believe she's gone when you're still waiting for the snow to fall doesn't really feel like christmas at all  up above candles on air flicker oh, they flicker, and they flow  and i am up here holding on to all those chandeliers of hope and like some drunken elvis singing i go singing out of tune singing how i always loved you darling and i always will  oh, when you're still waiting for the snow to fall it doesn't really feel like christmas at all still waiting for the snow to fall doesn't really feel like christmas at all  those christmas lights light up the street down where the sea and city meet may all your troubles soon be gone oh, christmas lights keep shining on  those christmas lights light up the street maybe they'll bring her back to me  and then all my troubles will be gone oh, christmas lights keep shining on oh, oh, oh, oh, oh, oh, oh oh, christmas lights light up the street light up the fireworks in me may all your troubles soon be gone those christmas lights keep shining on|Pop|Coldplay|1039|Christmas Lights|12964814
4|17099576|Pumped Up Kicks|87|https://www.musixmatch.com/lyrics/Foster-the-People/Pumped-Up-Kicks?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| robert's got a quick hand he'll look around the room he won't tell you his plan he's got a rolled cigarette hanging out his mouth, he's a cowboy kid  yeah, he found a six shooter gun in his dad's closet, in a box of fun things and i don't even know what but he's coming for you, yeah, he's coming for you  all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet  all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet  daddy works a long day he's coming home late, yeah, he's coming home late and he's bringing me a surprise cause dinner's in the kitchen and it's packed in ice  i've waited for a long time yeah, the slight of my hand is now a quick pull trigger i reason with my cigarette then say your hair's on fire you must have lost your wits, yeah  all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet  all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet  all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet all the other kids with the pumped up kicks you better run, better run, outrun my gun all the other kids with the pumped up kicks you better run, better run faster than my bullet|Alternative|Foster the People|11225398|Torches|13869728
5|31301201|Space Bound|83|https://www.musixmatch.com/lyrics/Eminem/Space-Bound?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| we touch, i feel a rush, we clutch, it isn't much but it's enough to make me wonder what's in store for us it's lust, it's torturous, you must be a sorceress 'cause you just did the impossible, gained my trust don't play games, it'd be dangerous if you fuck me over 'cause if i get burnt, i'ma show ya what it's like to hurt 'cause i've been treated like dirt befo' ya and love is evol, spell it backwards, i'll show ya nobody knows me, i'm cold, walk down this road all alone it's no one's fault but my own, it's the path i've chosen to go frozen as snow, i show no emotion whatsoever, so don't ask me why i have no love for these mo'fuckin' ho's blood suckin' succubuses, what the fuck is up with this? i've tried in this department, but i ain't had no luck with this it sucks, but it's exactly what i thought it would be like tryin' to start over i've got a hole in my heart for some kind of emotional roller coaster somethin' i won't go on, so you toy with my emotions, ho, it's over it's like an explosion every time i hold ya, i wasn't jokin' when i told ya you take my breath away, you're a supernova and i'm a  i'm a space bound rocket ship and your heart's the moon and i'm aimin' right at you, right at you  ,  miles on a clear night in june  and i'm aimin' right at you, right at you, right at you  i'll do whatever it takes, when i'm with you i get the shakes my body aches when i ain't with you i have zero strength there's no limit on how far i would go, no boundaries, no lengths why do we say that until we get that person that we thinks gonna be that one and then once we get 'em, it's never the same? you want 'em when they don't want you soon as they do, feelings change it's not a contest and i ain't on no conquest for no mate i wasn't lookin' when i stumbled onto you, musta been fate but so much is at stake, what the fuck does it take?  let's cut to the chase 'fore the door shuts in your face, promise me if i cave in and break  and leave myself open that i won't be makin' a mistake  'cause i'm a  i'm a space bound rocket ship and your heart's the moon  and i'm aimin' right at you, right at you ,  miles on a clear night in june and i'm aimin' right at you, right at you, right at you  so after a year and six months, it's no longer me that you want but i love you so much it hurts, never mistreated you once i'll pour my heart out to you, let down my guard, swear to god i'll blow my brains in your lap, lay here and die in your arms drop to my knees and i'm pleadin', i'm tryin' to stop you from leavin' you won't even listen so fuck it, i'm tryin' to stop you from breathin' i put both hands on your throat, i sit on top of you, squeezin' till i snap your neck like a popsicle stick ain't a possible reason i can think of to let you walk up out this house and let you live tears stream down both of my cheeks, then i let you go and just give and before i put that gun to my temple, i told you this  and i would've did anything for you to show you how much i adored you but it's over now, it's too late to save our love just promise me you'll think of me every time you look up in the sky and see a star 'cause i'm a  i'm a space bound rocket ship and your heart's the moon and i'm aimin' right at you, right at you ,  miles on a clear night in june and i'm so lost without you, without you, without you|Hip Hop/Rap|Eminem|426|Recovery|14260728
6|31952310|Round & Round|80|https://www.musixmatch.com/lyrics/Selena-Gomez-The-Scene/Round-Round?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| round and round round and round round round and round  you see me standing there and act like you don't know me but last night you were calling me saying you want me oh why you always make me feel like i'm the one that's crazy you got my heart racing, my, my heart racing boy, i need you here with me, we can't go on this way i've fallen hard for you, all i can say  we're goin' round and round, we're never gonna stop goin' round and round, we'll never get where we're goin' round and round, well you're gonna miss me 'cause i'm getting dizzy goin' round and round and round  you try to pull me close and whisper in my ear you always tell me lies, i've cried out all my tears i push my feelings to the side but then you bring 'em bring-bring 'em back, now you got me singing boy, i need you here with me, we can't go on this way i've fallen hard for you, all i can say  we're goin' round and round, we're never gonna stop goin' round and round, we'll never get where we're goin' round and round, well you're gonna miss me 'cause i'm getting dizzy goin' round and round and round round and round  love me or love me not, i'm staring at the clock i pick them flower petals off and then i watch them drop love me or love me not, i'm staring at the clock i pick them flower petals off and then i watch them drop boy, i need you here with me, we can't go on this way i've fallen hard for you, all i can say  round and round, we're never gonna stop goin' round and round, we'll never get where we're goin' round and round, well you're gonna miss me 'cause i'm getting dizzy goin' round and round and round  round and round, we're never gonna stop goin' round and round, we'll never get where we're goin' round and round, well you're gonna miss me 'cause i'm getting dizzy goin' round and round and round and round and round  whoa, whoa, whoa, whoa, whoa, whoa|Pop|Selena Gomez & The Scene|37244230|Danse Plus 2011|11335666
7|16296976|Firework|79|https://www.musixmatch.com/lyrics/Katy-Perry/Firework?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| do you ever feel like a plastic bag? drifting through the wind wanting to start again do you ever feel, feel so paper-thin? like a house of cards one blow from caving in  do you ever feel already buried deep? six feet under screams, but no one seems to hear a thing do you know that there's still a chance for you? 'cause there's a spark in you  you just gotta ignite the light and let it shine just own the night like the fourth of july  'cause, baby, you're a firework come on, show 'em what you're worth make 'em go, ah, ah, ah as you shoot across the sky  baby, you're a firework come on, let your colors burst make 'em go, ah, ah, ah you're gonna leave them all in awe, awe, awe  you don't have to feel like a wasted space you're original, cannot be replaced if you only knew what the future holds after a hurricane comes a rainbow  maybe a reason why all the doors are closed so you could open one that leads you to the perfect road like a lightning bolt, your heart will glow and when it's time, you'll know  you just gotta ignite the light and let it shine just own the night like the fourth of july  'cause, baby, you're a firework come on, show 'em what you're worth make 'em go, ah, ah, ah as you shoot across the sky  baby, you're a firework come on, let your colors burst make 'em go, ah, ah, ah you're gonna leave them all in awe, awe, awe  boom, boom, boom even brighter than the moon, moon, moon it's always been inside of you, you, you and now it's time to let it through-ough-ough  'cause, baby, you're a firework come on, show 'em what you're worth make 'em go, ah, ah, ah as you shoot across the sky  baby, you're a firework come on, let your colors burst make 'em go, ah, ah, ah you're gonna leave them all in awe, awe, awe  boom, boom, boom even brighter than the moon, moon, moon boom, boom, boom even brighter than the moon, moon, moon|Teen Pop|Katy Perry|190034|Teenage Dream|13859161
8|73437264|Count On Me|79|https://www.musixmatch.com/lyrics/Bruno-Mars/Count-on-Me?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| if you ever find yourself stuck in the middle of the sea i'll sail the world to find you if you ever find yourself lost in the dark and you can't see i'll be the light to guide you we'll find out what we're made of when we are called to help our friends in need  you can count on me like one, two, three i'll be there and i know when i need it, i can count on you like four, three, two you'll be there 'cause that's what friends are supposed to do, oh yeah ooh, ooh, yeah, yeah  if you tossin' and you're turnin' and you just can't fall asleep i'll sing a song beside you and if you ever forget how much you really mean to me everyday i will remind you, oh we'll find out what we're made of when we are called to help our friends in need  you can count on me like one, two, three i'll be there and i know when i need it, i can count on you like four, three, two you'll be there 'cause that's what friends are supposed to do, oh yeah yeah, yeah  you'll always have my shoulder when you cry i'll never let go, never say goodbye you, you can count on me like one, two, three i'll be there and i know when i need it i can count on you like four, three, two and you'll be there 'cause that's what friends are supposed to do, oh yeah you can count on me 'cause i can count on you|Salsa y Tropical|Bruno Mars|33492237|Doo-Wops & Hooligans|19648717
9|72554059|You Will Never Know|79|https://www.musixmatch.com/lyrics/Imany/You-Will-Never-Know?utm_source=application&utm_campaign=api&utm_medium=University+of+Maryland%3A1409618655617| it breaks my heart 'cause i know you're the one for me don't you feel sad there never was a story? obviously you'll never be, oh  and you will never know i will never show what i feel, what i need from you, no  and you will never know i will never show what i feel, what i need from you  and with every smiles come my reality, irony you won't find out what has been killing me can't you see me, can't you see?  and you will never know i will never show what i feel, what i need from you, no  and you will never know i will never show what i feel, what i need from you, no, no you will never know i will never show what i feel, what i need from you  no, no, no, no, you'll never know no, no, no, you'll never know no, no, no love me, love me, love me, love me, no  and you will never know i will never show what i feel, what i need from you, no, no  you will never know i will never show what i feel, what i feel, what i feel what i need, what i need from you, no!|Pop|Imany|13792271|The Shape of a Broken Heart|19579773
